state,keyword,candidate_title,candidate_url,extracted_title,identifier,status,is_real_bill,matches_keyword,error
MA,community land trust,S9,https://malegislature.gov/Bills/194/S9,Proposal for Constitutional Amendment S.9,S9,Unknown,True,False,
MA,community land trust,S10,https://malegislature.gov/Bills/194/S10,Proposal for Constitutional Amendment S.10,S10,Unknown,True,False,
MA,community land trust,S11,https://malegislature.gov/Bills/194/S11,Proposal for Constitutional Amendment S.11,S11,Unknown,True,False,
MA,community land trust,S12,https://malegislature.gov/Bills/194/S12,Proposal for Constitutional Amendment S.12,S12,Unknown,True,False,
MA,community land trust,S13,https://malegislature.gov/Bills/194/S13,Proposal for Constitutional Amendment S.13,S13,Unknown,True,False,
MA,community land trust,S14,https://malegislature.gov/Bills/194/S14,Report S.14,S14,Unknown,True,False,
MA,community land trust,S15,https://malegislature.gov/Bills/194/S15,Report S.15,S15,Unknown,True,False,
MA,community land trust,S16,https://malegislature.gov/Bills/194/S16,Amendment S.16,S16,Unknown,True,False,
MA,community land trust,S17,https://malegislature.gov/Bills/194/S17,Amendment S.17,S17,Amended,True,False,
MA,community land trust,S18,https://malegislature.gov/Bills/194/S18,Report S.18,S18,Amended,True,False,
MA,community land trust,S19,https://malegislature.gov/Bills/194/S19,Report S.19,S19,Amended,True,False,
MA,community land trust,S20,https://malegislature.gov/Bills/194/S20,Bill S.20,S20,Unknown,True,False,
MA,community land trust,S21,https://malegislature.gov/Bills/194/S21,Bill S.21,S21,Unknown,True,True,
MA,community land trust,S22,https://malegislature.gov/Bills/194/S22,Bill S.22,S22,Unknown,True,True,
MA,community land trust,S23,https://malegislature.gov/Bills/194/S23,Bill S.23,S23,Unknown,True,False,
MA,community land trust,S24,https://malegislature.gov/Bills/194/S24,Bill S.24,S24,Unknown,True,False,
MA,community land trust,S25,https://malegislature.gov/Bills/194/S25,Bill S.25,S25,Unknown,True,False,
MA,community land trust,S26,https://malegislature.gov/Bills/194/S26,Bill S.26,S26,Unknown,True,False,
MA,community land trust,S27,https://malegislature.gov/Bills/194/S27,Bill S.27,S27,Unknown,True,False,
MA,community land trust,S28,https://malegislature.gov/Bills/194/S28,Report S.28,S28,Unknown,True,False,
MA,community land trust,S29,https://malegislature.gov/Bills/194/S29,Bill S.29,S29,Unknown,True,False,
MA,community land trust,S30,https://malegislature.gov/Bills/194/S30,Bill S.30,S30,Unknown,True,False,
MA,community land trust,S31,https://malegislature.gov/Bills/194/S31,Bill S.31,S31,Unknown,True,False,
MA,community land trust,S32,https://malegislature.gov/Bills/194/S32,Resolve S.32,S32,Unknown,True,False,
MA,community land trust,S33,https://malegislature.gov/Bills/194/S33,Bill S.33,S33,Unknown,True,False,
MA,community land trust,S34,https://malegislature.gov/Bills/194/S34,Bill S.34,S34,Unknown,True,False,
MA,community land trust,S35,https://malegislature.gov/Bills/194/S35,Bill S.35,S35,Unknown,True,False,
MA,community land trust,S36,https://malegislature.gov/Bills/194/S36,Bill S.36,S36,Unknown,True,False,
MA,community land trust,S37,https://malegislature.gov/Bills/194/S37,Bill S.37,S37,Unknown,True,False,
MA,community land trust,S38,https://malegislature.gov/Bills/194/S38,Resolve S.38,S38,Unknown,True,False,
MA,community land trust,S39,https://malegislature.gov/Bills/194/S39,Bill S.39,S39,Unknown,True,False,
MA,community land trust,S40,https://malegislature.gov/Bills/194/S40,Bill S.40,S40,Unknown,True,False,
MA,community land trust,S41,https://malegislature.gov/Bills/194/S41,Bill S.41,S41,Unknown,True,False,
MA,community land trust,S42,https://malegislature.gov/Bills/194/S42,Bill S.42,S42,Unknown,True,False,
MA,community land trust,S43,https://malegislature.gov/Bills/194/S43,Bill S.43,S43,Unknown,True,False,
MA,community land trust,S44,https://malegislature.gov/Bills/194/S44,Bill S.44,S44,Unknown,True,False,
MA,community land trust,S45,https://malegislature.gov/Bills/194/S45,Bill S.45,S45,Unknown,True,False,
MA,community land trust,S46,https://malegislature.gov/Bills/194/S46,Bill S.46,S46,Unknown,True,False,
MA,community land trust,S47,https://malegislature.gov/Bills/194/S47,Bill S.47,S47,Unknown,True,False,
MA,community land trust,S48,https://malegislature.gov/Bills/194/S48,Bill S.48,S48,Unknown,True,False,
MA,community land trust,S49,https://malegislature.gov/Bills/194/S49,Bill S.49,S49,Unknown,True,False,
MA,community land trust,S50,https://malegislature.gov/Bills/194/S50,Bill S.50,S50,Unknown,True,False,
MA,shared equity,H1,https://malegislature.gov/Bills/194/H1,Bill H.1,H1,Unknown,True,False,
MA,shared equity,H2,https://malegislature.gov/Bills/194/H2,Bill H.2,H2,Unknown,True,False,
MA,shared equity,H3,https://malegislature.gov/Bills/194/H3,Letter of Transmittal H.3,H3,Unknown,True,False,
MA,shared equity,H4,https://malegislature.gov/Bills/194/H4,Bill H.4,H4,Unknown,True,False,
MA,shared equity,H5,https://malegislature.gov/Bills/194/H5,Bill H.5,H5,Unknown,True,False,
MA,shared equity,H6,https://malegislature.gov/Bills/194/H6,Bill H.6,H6,Unknown,True,False,
MA,shared equity,H7,https://malegislature.gov/Bills/194/H7,Bill H.7,H7,Unknown,True,False,
MA,shared equity,H8,https://malegislature.gov/Bills/194/H8,Bill H.8,H8,Unknown,True,False,
MA,shared equity,H9,https://malegislature.gov/Bills/194/H9,Bill H.9,H9,Unknown,True,False,
MA,shared equity,H10,https://malegislature.gov/Bills/194/H10,Bill H.10,H10,Unknown,True,False,
MA,shared equity,H11,https://malegislature.gov/Bills/194/H11,Letter of Transmittal H.11,H11,Unknown,True,False,
MA,shared equity,H12,https://malegislature.gov/Bills/194/H12,Bill H.12,H12,Unknown,True,False,
MA,shared equity,H13,https://malegislature.gov/Bills/194/H13,Bill H.13,H13,Unknown,True,False,
MA,shared equity,H14,https://malegislature.gov/Bills/194/H14,Bill H.14,H14,Unknown,True,False,
MA,shared equity,H15,https://malegislature.gov/Bills/194/H15,Bill H.15,H15,Unknown,True,False,
MA,shared equity,H16,https://malegislature.gov/Bills/194/H16,Bill H.16,H16,Unknown,True,False,
MA,shared equity,H17,https://malegislature.gov/Bills/194/H17,Bill H.17,H17,Unknown,True,False,
MA,shared equity,H18,https://malegislature.gov/Bills/194/H18,Letter of Transmittal H.18,H18,Unknown,True,False,
MA,shared equity,H19,https://malegislature.gov/Bills/194/H19,Bill H.19,H19,Unknown,True,False,
MA,shared equity,H20,https://malegislature.gov/Bills/194/H20,Bill H.20,H20,Unknown,True,False,
MA,shared equity,H21,https://malegislature.gov/Bills/194/H21,Bill H.21,H21,Unknown,True,False,
MA,shared equity,H22,https://malegislature.gov/Bills/194/H22,Bill H.22,H22,Unknown,True,False,
MA,shared equity,H23,https://malegislature.gov/Bills/194/H23,Bill H.23,H23,Unknown,True,False,
MA,shared equity,H24,https://malegislature.gov/Bills/194/H24,Bill H.24,H24,Unknown,True,False,
MA,shared equity,H25,https://malegislature.gov/Bills/194/H25,Bill H.25,H25,Unknown,True,False,
MA,shared equity,H26,https://malegislature.gov/Bills/194/H26,Letter of Transmittal H.26,H26,Unknown,True,False,
MA,shared equity,H27,https://malegislature.gov/Bills/194/H27,Bill H.27,H27,Unknown,True,False,
MA,shared equity,H28,https://malegislature.gov/Bills/194/H28,Bill H.28,H28,Unknown,True,False,
MA,shared equity,H29,https://malegislature.gov/Bills/194/H29,Bill H.29,H29,Unknown,True,False,
MA,shared equity,H30,https://malegislature.gov/Bills/194/H30,Bill H.30,H30,Unknown,True,False,
MA,shared equity,H31,https://malegislature.gov/Bills/194/H31,Bill H.31,H31,Unknown,True,False,
MA,shared equity,H32,https://malegislature.gov/Bills/194/H32,Bill H.32,H32,Unknown,True,False,
MA,shared equity,H33,https://malegislature.gov/Bills/194/H33,Bill H.33,H33,Unknown,True,False,
MA,shared equity,H34,https://malegislature.gov/Bills/194/H34,Bill H.34,H34,Unknown,True,False,
MA,shared equity,H35,https://malegislature.gov/Bills/194/H35,Letter of Transmittal H.35,H35,Unknown,True,False,
MA,shared equity,H36,https://malegislature.gov/Bills/194/H36,Bill H.36,H36,Unknown,True,False,
MA,shared equity,H37,https://malegislature.gov/Bills/194/H37,Bill H.37,H37,Unknown,True,False,
MA,shared equity,H38,https://malegislature.gov/Bills/194/H38,Bill H.38,H38,Unknown,True,False,
MA,shared equity,H39,https://malegislature.gov/Bills/194/H39,Bill H.39,H39,Unknown,True,False,
MA,shared equity,H40,https://malegislature.gov/Bills/194/H40,Bill H.40,H40,Unknown,True,False,
MA,shared equity,H41,https://malegislature.gov/Bills/194/H41,Bill H.41,H41,Unknown,True,False,
MA,shared equity,H42,https://malegislature.gov/Bills/194/H42,Bill H.42,H42,Unknown,True,False,
MA,shared equity,H43,https://malegislature.gov/Bills/194/H43,Bill H.43,H43,Unknown,True,False,
MA,shared equity,H44,https://malegislature.gov/Bills/194/H44,Bill H.44,H44,Unknown,True,False,
MA,shared equity,H45,https://malegislature.gov/Bills/194/H45,Bill H.45,H45,Unknown,True,False,
MA,shared equity,H46,https://malegislature.gov/Bills/194/H46,Bill H.46,H46,Unknown,True,False,
MA,shared equity,H47,https://malegislature.gov/Bills/194/H47,Bill H.47,H47,Unknown,True,False,
MA,shared equity,H48,https://malegislature.gov/Bills/194/H48,Bill H.48,H48,Unknown,True,False,
MA,shared equity,H49,https://malegislature.gov/Bills/194/H49,Bill H.49,H49,Unknown,True,False,
MA,shared equity,H50,https://malegislature.gov/Bills/194/H50,Bill H.50,H50,Unknown,True,False,
MA,shared equity,S1,https://malegislature.gov/Bills/194/S1,Governor's Message (Communication) S.1,S1,Unknown,True,False,
MA,shared equity,S2,https://malegislature.gov/Bills/194/S2,Governor's Message (Communication) S.2,S2,Unknown,True,False,
MA,shared equity,S3,https://malegislature.gov/Bills/194/S3,Amendment S.3,S3,Unknown,True,False,
MA,shared equity,S4,https://malegislature.gov/Bills/194/S4,,,,False,False,RetryError[<Future at 0x11de7f080 state=finished raised HTTPError>]
MA,shared equity,S5,https://malegislature.gov/Bills/194/S5,Order S.5,S5,Unknown,True,False,
MA,shared equity,S6,https://malegislature.gov/Bills/194/S6,Proposal for Constitutional Amendment S.6,S6,Unknown,True,False,
MA,shared equity,S7,https://malegislature.gov/Bills/194/S7,Proposal for Constitutional Amendment S.7,S7,Unknown,True,False,
MA,shared equity,S8,https://malegislature.gov/Bills/194/S8,Proposal for Constitutional Amendment S.8,S8,Unknown,True,False,
MA,shared equity,S9,https://malegislature.gov/Bills/194/S9,Proposal for Constitutional Amendment S.9,S9,Unknown,True,False,
MA,shared equity,S10,https://malegislature.gov/Bills/194/S10,Proposal for Constitutional Amendment S.10,S10,Unknown,True,False,
MA,shared equity,S11,https://malegislature.gov/Bills/194/S11,Proposal for Constitutional Amendment S.11,S11,Unknown,True,False,
MA,shared equity,S12,https://malegislature.gov/Bills/194/S12,Proposal for Constitutional Amendment S.12,S12,Unknown,True,False,
MA,shared equity,S13,https://malegislature.gov/Bills/194/S13,Proposal for Constitutional Amendment S.13,S13,Unknown,True,False,
MA,shared equity,S14,https://malegislature.gov/Bills/194/S14,Report S.14,S14,Unknown,True,False,
MA,shared equity,S15,https://malegislature.gov/Bills/194/S15,Report S.15,S15,Unknown,True,False,
MA,shared equity,S16,https://malegislature.gov/Bills/194/S16,Amendment S.16,S16,Unknown,True,False,
MA,shared equity,S17,https://malegislature.gov/Bills/194/S17,Amendment S.17,S17,Amended,True,False,
MA,shared equity,S18,https://malegislature.gov/Bills/194/S18,Report S.18,S18,Amended,True,False,
MA,shared equity,S19,https://malegislature.gov/Bills/194/S19,Report S.19,S19,Amended,True,False,
MA,shared equity,S20,https://malegislature.gov/Bills/194/S20,Bill S.20,S20,Unknown,True,False,
MA,shared equity,S21,https://malegislature.gov/Bills/194/S21,Bill S.21,S21,Unknown,True,False,
MA,shared equity,S22,https://malegislature.gov/Bills/194/S22,Bill S.22,S22,Unknown,True,False,
MA,shared equity,S23,https://malegislature.gov/Bills/194/S23,Bill S.23,S23,Unknown,True,False,
MA,shared equity,S24,https://malegislature.gov/Bills/194/S24,Bill S.24,S24,Unknown,True,False,
MA,shared equity,S25,https://malegislature.gov/Bills/194/S25,Bill S.25,S25,Unknown,True,False,
MA,shared equity,S26,https://malegislature.gov/Bills/194/S26,Bill S.26,S26,Unknown,True,False,
MA,shared equity,S27,https://malegislature.gov/Bills/194/S27,Bill S.27,S27,Unknown,True,False,
MA,shared equity,S28,https://malegislature.gov/Bills/194/S28,Report S.28,S28,Unknown,True,False,
MA,shared equity,S29,https://malegislature.gov/Bills/194/S29,Bill S.29,S29,Unknown,True,False,
MA,shared equity,S30,https://malegislature.gov/Bills/194/S30,Bill S.30,S30,Unknown,True,False,
MA,shared equity,S31,https://malegislature.gov/Bills/194/S31,Bill S.31,S31,Unknown,True,False,
MA,shared equity,S32,https://malegislature.gov/Bills/194/S32,Resolve S.32,S32,Unknown,True,False,
MA,shared equity,S33,https://malegislature.gov/Bills/194/S33,Bill S.33,S33,Unknown,True,False,
MA,shared equity,S34,https://malegislature.gov/Bills/194/S34,Bill S.34,S34,Unknown,True,False,
MA,shared equity,S35,https://malegislature.gov/Bills/194/S35,Bill S.35,S35,Unknown,True,False,
MA,shared equity,S36,https://malegislature.gov/Bills/194/S36,Bill S.36,S36,Unknown,True,False,
MA,shared equity,S37,https://malegislature.gov/Bills/194/S37,Bill S.37,S37,Unknown,True,False,
MA,shared equity,S38,https://malegislature.gov/Bills/194/S38,Resolve S.38,S38,Unknown,True,False,
MA,shared equity,S39,https://malegislature.gov/Bills/194/S39,Bill S.39,S39,Unknown,True,False,
MA,shared equity,S40,https://malegislature.gov/Bills/194/S40,Bill S.40,S40,Unknown,True,False,
MA,shared equity,S41,https://malegislature.gov/Bills/194/S41,Bill S.41,S41,Unknown,True,False,
MA,shared equity,S42,https://malegislature.gov/Bills/194/S42,Bill S.42,S42,Unknown,True,False,
MA,shared equity,S43,https://malegislature.gov/Bills/194/S43,Bill S.43,S43,Unknown,True,False,
MA,shared equity,S44,https://malegislature.gov/Bills/194/S44,Bill S.44,S44,Unknown,True,False,
MA,shared equity,S45,https://malegislature.gov/Bills/194/S45,Bill S.45,S45,Unknown,True,False,
MA,shared equity,S46,https://malegislature.gov/Bills/194/S46,Bill S.46,S46,Unknown,True,False,
MA,shared equity,S47,https://malegislature.gov/Bills/194/S47,Bill S.47,S47,Unknown,True,False,
MA,shared equity,S48,https://malegislature.gov/Bills/194/S48,Bill S.48,S48,Unknown,True,False,
MA,shared equity,S49,https://malegislature.gov/Bills/194/S49,Bill S.49,S49,Unknown,True,False,
MA,shared equity,S50,https://malegislature.gov/Bills/194/S50,Bill S.50,S50,Unknown,True,False,
MA,surplus land,H1,https://malegislature.gov/Bills/194/H1,Bill H.1,H1,Unknown,True,False,
MA,surplus land,H2,https://malegislature.gov/Bills/194/H2,Bill H.2,H2,Unknown,True,False,
MA,surplus land,H3,https://malegislature.gov/Bills/194/H3,Letter of Transmittal H.3,H3,Unknown,True,False,
MA,surplus land,H4,https://malegislature.gov/Bills/194/H4,Bill H.4,H4,Unknown,True,False,
MA,surplus land,H5,https://malegislature.gov/Bills/194/H5,Bill H.5,H5,Unknown,True,False,
MA,surplus land,H6,https://malegislature.gov/Bills/194/H6,Bill H.6,H6,Unknown,True,False,
MA,surplus land,H7,https://malegislature.gov/Bills/194/H7,Bill H.7,H7,Unknown,True,False,
MA,surplus land,H8,https://malegislature.gov/Bills/194/H8,Bill H.8,H8,Unknown,True,False,
MA,surplus land,H9,https://malegislature.gov/Bills/194/H9,Bill H.9,H9,Unknown,True,False,
MA,surplus land,H10,https://malegislature.gov/Bills/194/H10,Bill H.10,H10,Unknown,True,False,
MA,surplus land,H11,https://malegislature.gov/Bills/194/H11,Letter of Transmittal H.11,H11,Unknown,True,False,
MA,surplus land,H12,https://malegislature.gov/Bills/194/H12,Bill H.12,H12,Unknown,True,False,
MA,surplus land,H13,https://malegislature.gov/Bills/194/H13,Bill H.13,H13,Unknown,True,False,
MA,surplus land,H14,https://malegislature.gov/Bills/194/H14,Bill H.14,H14,Unknown,True,False,
MA,surplus land,H15,https://malegislature.gov/Bills/194/H15,Bill H.15,H15,Unknown,True,False,
MA,surplus land,H16,https://malegislature.gov/Bills/194/H16,Bill H.16,H16,Unknown,True,False,
MA,surplus land,H17,https://malegislature.gov/Bills/194/H17,Bill H.17,H17,Unknown,True,False,
MA,surplus land,H18,https://malegislature.gov/Bills/194/H18,Letter of Transmittal H.18,H18,Unknown,True,False,
MA,surplus land,H19,https://malegislature.gov/Bills/194/H19,Bill H.19,H19,Unknown,True,False,
MA,surplus land,H20,https://malegislature.gov/Bills/194/H20,Bill H.20,H20,Unknown,True,False,
MA,surplus land,H21,https://malegislature.gov/Bills/194/H21,Bill H.21,H21,Unknown,True,False,
MA,surplus land,H22,https://malegislature.gov/Bills/194/H22,Bill H.22,H22,Unknown,True,False,
MA,surplus land,H23,https://malegislature.gov/Bills/194/H23,Bill H.23,H23,Unknown,True,False,
MA,surplus land,H24,https://malegislature.gov/Bills/194/H24,Bill H.24,H24,Unknown,True,False,
MA,surplus land,H25,https://malegislature.gov/Bills/194/H25,Bill H.25,H25,Unknown,True,False,
MA,surplus land,H26,https://malegislature.gov/Bills/194/H26,Letter of Transmittal H.26,H26,Unknown,True,False,
MA,surplus land,H27,https://malegislature.gov/Bills/194/H27,Bill H.27,H27,Unknown,True,False,
